HPO,UMLS
0011678,C4023234
0011679,C0344881
0011680,C4023233
0011681,C3165130
0011682,C0344925
0011683,C0344924
0011684,C1298817
0011685,C4023232
0011686,C0345122
0011687,C0857265
0011688,C4021132
0011689,C4023231
0011690,C0340483
0011691,C4023230
0011692,C4023229
0011693,C4023228
0011694,C4023227
0011695,C0149854
0011696,C4023226
0011697,C4023225
0011698,C4023224
0011699,C4023223
0011700,C0039234
0011701,C0221158
0011702,C4023222
0011703,C0039239
0011704,C0037052
0011705,C0085614
0011706,C0264906
0011707,C0264907
0011708,C0155700
0011709,C0004331
0011710,C0006384
0011711,C0264912
0011712,C0085615
0011713,C0023211
0011714,C4023221
0011715,C0155707
0011716,C0039235
0011717,C4023220
0011718,C0265914
0011719,C4021131
0011720,C4021130
0011721,C4021129
0011722,C4021128
0011723,C4023219
0011724,C0265857
0011725,C4023218
0011726,C0031190
0011727,C0240733
0011728,C4023217
0011729,C4023216
0011730,C4023215
0011731,C4023214
0011732,C4023213
0011733,C4023212
0011734,C0948387
0011735,C4023211
0011736,C1384514
0011737,C4021127
0011738,C4020745
0011739,C4020743
0011740,C4020742
0011741,C0271728
0011742,C0266275
0011743,C0266273
0011744,C4020741
0011745,C4021126
0011746,C4021125
0011747,C0032002
0011748,C0342388
0011749,C4021124
0011750,C4023205
0011751,C4023204
0011752,C1334957
0011753,C4021123
0011754,C2986550
0011755,C3279571
0011756,C4023203
0011757,C4023202
0011758,C4023201
0011759,C4021122
0011760,C4018860
0011761,C0338078
0011762,C4021121
0011763,C0346300
0011764,C4023200
0011765,NA
0011766,C4023199
0011767,C4023198
0011768,C4023197
0011769,C4023196
0011770,C0271858
0011771,C0271865
0011772,C4023195
0011773,C0342205
0011774,C0151468
0011775,C4023194
0011776,C4023193
0011777,C4023192
0011778,C4023191
0011779,C0238461
0011780,C4023190
0011781,C0342190
0011782,C0040127
0011783,C0154148
0011784,C0342122
0011785,C0154143
0011786,C0154141
0011787,C0271801
0011788,C4021843
0011789,C4023189
0011790,C4023188
0011791,C4023187
0011792,C4023186
0011793,C4023185
0011794,C4023184
0011795,C1319016
0011796,C1319017
0011797,C1336839
0011798,C0346255
0011799,C4023183
0011800,C1853242
0011801,C0341047
0011802,C0431565
0011803,C0221363
0011804,C4023182
0011805,C4023181
0011807,C4023180
0011808,C3277184
0011809,C4023179
0011810,C4023178
0011811,C4021120
0011812,C1328618
0011813,C4023177
0011814,C3810487
0011815,C0014065
0011816,C0431294
0011817,C4023176
0011818,C0431291
0011819,C4023175
0011820,C4023174
0011821,C2315229
0011822,C4023172
0011823,C4023171
0011824,C1860309
0011825,C4021119
0011826,C4021118
0011827,C4021117
0011828,C4021116
0011829,C4021115
0011830,C4023170
0011831,C4021114
0011832,C0426433
0011833,C0426430
0011834,C4023169
0011835,C1847189
0011836,C4023168
0011837,C4023167
0011838,C0150988
0011839,C4021113
0011840,C4023166
0011841,C0152173
0011842,C4023165
0011843,C4023164
0011844,C4023163
0011845,C4023162
0011846,C0029417
0011847,C0206638
0011848,C0232488
0011849,C4023161
0011850,C0030583
0011851,C0019064
0011852,C0242426
0011853,C4023160
0011854,C0019065
0011855,C0236024
0011856,C0031873
0011857,C0032131
0011858,C4023159
0011859,C1562761
0011860,C4020907
0011861,C3164377
0011862,C4023158
0011863,C1860243
0011864,C4023157
0011867,C4023156
0011868,C0036396
0011869,C0855740
0011870,C4023155
0011871,C4023154
0011872,C4023153
0011873,C0580317
0011874,C0272285
0011875,C0855742
0011876,C4023152
0011877,C1096367
0011878,C4023151
0011879,C4023150
0011880,C4023149
0011881,C4023148
0011882,C4023147
0011883,C4023146
0011884,C4023145
0011885,C0015402
0011886,C0020581
0011887,C0008522
0011888,C4023144
0011889,C4023143
0011890,C4023142
0011891,C0032797
0011892,C0042880
0011893,C0580531
0011894,C4023141
0011895,C4021112
0011896,C0038534
0011897,C4023140
0011898,C4023139
0011899,C0919890
0011900,C0553681
0011901,C1260903
0011902,C0349705
0011903,C3161174
0011904,C0239941
0011905,C4023138
0011906,C4023137
0011907,C4023136
0011908,C4023135
0011909,C4023134
0011910,C4023133
0011911,C4023132
0011912,C4023131
0011913,C4023130
0011914,C4023129
0011915,C4023128
0011916,C4023127
0011917,C4021111
0011918,C4020740
0011919,C0014013
0011920,C0020312
0011921,C3887491
0011922,C4023126
0011923,C2677650
0011924,C3149083
0011925,C4020737
0011926,C4021110
0011927,C1860176
0011928,C4023123
0011929,C4023122
0011930,C4021836
0011931,C4023121
0011932,C4023120
0011933,C3810214
0011934,C4023119
0011935,C4023118
0011936,C4023117
0011937,C4023116
0011939,C4023115
0011940,C4021108
0011941,C4023114
0011942,C1848957
0011943,C3148695
0011944,C4023113
0011945,C0242770
0011946,C0006272
0011947,C0035243
0011948,C1442786
0011949,C4023112
0011950,C0006271
0011951,C0032290
0011952,C4023111
0011953,C0519063
0011954,C1318485
0011955,C4023110
0011956,C4023109
0011957,C4023108
0011958,C0035321
0011959,C4023107
0011960,C1846865
0011961,C4021107
0011962,C4023106
0011963,C4023105
0011964,C4023104
0011965,C4023103
0011966,C4023102
0011967,C0268070
0011968,C0232466
0011969,C4023101
0011970,C0085220
0011971,C0343065
0011972,C0598121
0011973,C1847507
0011974,C0026987
0011975,C4023100
0011976,C0241577
0011977,C4020736
0011978,C4020735
0011979,C4023099
0011980,C0856727
0011981,C3278865
0011982,C4023098
0011983,C4023097
0011984,C3277945
0011985,C2675627
0011986,C0029396
0011987,C4023096
0011988,C4023095
0011989,C4023094
0011990,C4023093
0011991,C4023092
0011992,C4023091
0011993,C4023090
0011994,C0344722
0011995,C0521533
0011996,C4021106
0011997,C4023089
0011998,C1855520
0011999,C1456784
0012000,C2206531
0012001,C4023088
0012002,C4023087
0012003,C4023086
0012004,C4023085
0012005,C0011194
0012006,C0233803
0012007,C4023084
0012008,C4023083
0012009,C4023082
0012010,C4023081
0012011,C4023080
0012012,C4023079
0012013,C4023078
0012014,C4023077
0012015,C4023076
0012016,C4023075
0012017,C4023074
0012018,C4023073
0012019,C0023309
0012020,C0035615
0012021,C4023072
0012022,C0344688
0012023,C0268157
0012024,C0016952
0012025,C4023070
0012026,C0599035
0012027,C0023052
0012028,C0206669
0012029,C4023069
0012030,C4023068
0012031,C0206631
0012032,C0023798
0012033,C4021835
0012034,C0023827
0012035,C0259771
0012036,C4023067
0012037,C4023066
0012038,C0271288
0012039,C0155116
0012040,C0474444
0012041,C0151640
0012042,C1319853
0012043,C0271388
0012044,C0344243
0012045,C0423414
0012046,C2674177
0012047,C0018975
0012048,C2242577
0012049,C1963946
0012050,C0151603
0012051,C0271710
0012052,C4023065
0012053,C4023064
0012054,C0346388
0012055,C0346379
0012056,C0025202
0012057,C0334438
0012058,C0334424
0012059,C2739810
0012060,C0346037
0012061,C2673302
0012062,C0005937
0012063,C0152244
0012064,C4082185
0012065,C4023063
0012066,C4023062
0012067,C4023061
0012068,C0268225
0012069,C4023060
0012070,C4023059
0012071,C4020733
0012072,C0278026
0012073,C4023057
0012074,C0040416
0012075,C0031212
0012076,C0006012
0012077,C0019681
0012078,C4023056
0012079,C4023055
0012080,C4023054
0012081,C3278024
0012082,C4023053
0012083,C4023052
0012084,C4023051
0012085,C0034359
0012086,C0522153
0012087,C4023050
0012088,C0278045
0012089,C0003860
0012090,C4023049
0012091,C4023048
0012092,C4021103
0012093,C4023047
0012094,C4023046
0012095,C0332792
0012096,C4023045
0012097,C4023044
0012098,C2919341
0012099,C4021102
0012100,C4021101
0012101,C0428282
0012102,C4023043
0012103,C4020732
0012104,C4023041
0012105,C4023040
0012106,C4023039
0012107,C4021100
0012108,C0339573
0012109,C0017606
0012110,C1848529
0012111,C4023038
0012112,C4023037
0012113,C4020731
0012114,C0476089
0012115,C0019158
0012116,C4023036
0012117,C1142113
0012118,C0595989
0012119,C0025637
0012120,C1855119
0012121,C0030343
0012122,C0701807
0012123,C0008526
0012124,C0042166
0012125,C0376358
0012126,C0699791
0012127,C4021833
0012128,C4023035
0012129,C4023034
0012130,C4020862
0012131,C4023033
0012132,C0014800
0012133,C0178416
0012134,C4023032
0012135,C4023031
0012136,C4023030
0012137,C4023029
0012138,C4023028
0012139,C1534864
0012140,NA
0012142,C2675993
0012143,C4023026
0012144,C4023025
0012145,C4023024
0012146,C4023023
0012147,C1841816
0012148,C4023021
0012149,C4023020
0012150,C4023019
0012151,C0019123
0012152,C2674407
0012153,C0542037
0012154,C0178417
0012155,C0271292
0012156,C0876991
0012157,C4023018
0012158,C0338585
0012159,C0751815
0012160,C4023017
0012161,C4023016
0012162,C4023015
0012163,C0340639
0012164,C0232766
0012165,C3887496
0012166,C1696701
0012167,C0040953
0012168,C0018672
0012169,C0424375
0012170,C0027338
0012171,C4023014
0012172,C4023013
0012173,C4021099
0012174,C1621958
0012175,C0600433
0012176,C4021098
0012177,C4023012
0012178,C1839969
0012179,C1851915
0012180,C0392775
0012181,C1510429
0012182,C0280313
0012183,C4023010
0012184,C0342883
0012185,C4023009
0012186,C4023008
0012187,C4023007
0012188,C0020450
0012189,C0019829
0012190,C0079772
0012191,C0079731
0012192,C0079773
0012193,C0206180
0012194,C1863061
0012195,C0425492
0012196,C0008039
0012197,C0021670
0012198,C4023006
0012199,C0009088
0012200,C4023005
0012201,NA
0012202,C4023004
0012203,C0040261
0012204,C4023003
0012205,C0403825
0012206,C0855512
0012207,C4023002
0012208,C4023001
0012209,C0349639
0012210,C0266292
0012211,C0151746
0012212,C0854050
0012213,C0853068
0012214,C0856948
0012215,C1864873
0012216,C0393890
0012217,C4023000
0012218,C0206657
0012219,C0014743
0012220,C4022999
0012221,C0432321
0012222,C4022998
0012223,C0038000
0012224,C3887628
0012225,C4022997
0012226,C0280131
0012227,C0041974
0012228,C0033893
0012229,C0151857
0012230,C0271055
0012231,C0154822
0012232,C0151879
0012233,C0240412
0012234,C0702094
0012235,C0272178
0012236,C1856646
0012237,C0268514
0012238,C1535978
0012239,C0521802
0012240,C4020730
0012241,C1851107
0012242,C1851108
0012243,C4021096
0012244,C4022996
0012245,C4022995
0012246,C0028866
0012247,C4022994
0012248,C0600125
0012249,C4022993
0012250,C0520887
0012251,C0520886
0012252,C4022992
0012253,C4022991
0012254,C0553580
0012255,C4022990
0012256,C4022989
0012257,C4022988
0012258,C4022987
0012259,C4022986
0012260,C4022985
0012261,C4022984
0012262,C4022983
0012263,C1855672
0012264,C4022982
0012265,C0008780
0012266,C1998313
0012267,C4022981
0012268,C0206634
0012269,C4022980
0012270,C4022979
0012271,C4022978
0012272,C4018858
0012273,C4022977
0012274,C4022976
0012275,C4022975
0012276,C4022974
0012277,C4022973
0012278,C4022972
0012279,C4022971
0012280,C0267839
0012281,C0008732
0012282,C0234918
0012283,C4022970
0012284,C4022969
0012285,C4022968
0012286,C4021095
0012287,C4022967
0012288,C0018671
0012289,C0015461
0012290,C0026640
0012291,NA
0012292,C4022966
0012293,C4022965
0012294,C4022964
0012295,C4022963
0012296,C4022962
0012297,C4022961
0012298,C4022960
0012299,C4021865
0012300,C4022959
0012301,C4021094
0012302,C0276226
0012303,C3163801
0012304,C0265881
0012305,C4022958
0012306,C4022957
0012307,C1856637
0012308,C4021093
0012309,C0268397
0012310,C0580319
0012311,C0085702
0012312,C0427544
0012313,C0018862
0012314,C0263780
0012315,C1509147
0012316,C0206643
0012317,C0748473
0012318,C0007863
0012319,C4022956
0012320,C4022955
0012321,C1833429
0012322,C0263006
0012323,C0751352
0012324,C0023470
0012325,C0023480
0012326,C4022954
0012327,C0152098
0012328,C0007659
0012329,C0346073
0012330,C0034186
0012331,C4022953
0012332,C4022952
0012333,C4021092
0012334,C0005398
0012335,C4022951
0012336,NA
0012337,C4022950
0012338,C4022949
0012339,C4022948
0012340,C4022947
0012341,C0344452
0012342,C0344453
0012343,C0241012
0012344,C1527383
0012345,C4022946
0012346,C4022945
0012347,C4022944
0012348,C4022943
0012349,C4022942
0012350,C4022941
0012351,C4022940
0012352,C4022939
0012353,C4022938
0012354,C4022937
0012355,C4022936
0012356,C4022935
0012357,C4022934
0012358,C4022933
0012359,C4022932
0012360,C4022931
0012361,C4022930
0012362,C4022929
0012363,C4022928
0012364,C0268024
0012365,C0268077
0012366,C3887851
0012367,C4022927
0012368,C1853241
0012369,C4022926
0012370,C0375511
0012371,C0240309
0012372,C4022925
0012373,C4022924
0012374,NA
0012375,C0271298
0012376,C0266541
0012377,C0018979
0012378,C0015672
0012379,C4022922
0012380,C4022921
0012381,C4022920
0012382,C0428870
0012383,C0428872
0012384,C0035455
0012385,C0685409
0012386,C1841686
0012387,C0006277
0012388,C0149514
0012389,C4022919
0012390,C0016167
0012391,C1836835
0012392,C4022918
0012393,C1527304
0012394,C4022917
0012395,C0018621
0012396,C0005416
0012397,C0155733
0012398,C0085649
0012399,C0011127
0012400,C4022916
0012401,C4020902
0012402,C4022915
0012403,C4022914
0012404,C4022913
0012405,C2673444
0012406,C4021090
0012407,C0231698
0012408,C0403477
0012409,C0403476
0012410,C0034902
0012411,C0342541
0012412,C0342546
0012413,C0020186
0012414,C4022911
0012415,C0476337
0012416,C0020440
0012417,C0085383
0012418,C0700292
0012419,C4022910
0012420,C0426209
0012421,C0577242
0012422,C4020728
0012423,C1257861
0012424,C0008513
0012425,C0267491
0012426,C0029128
0012427,C4022909
0012428,C4021088
0012429,C4021844
0012430,C4020727
0012431,C4022907
0012432,C0518656
0012433,C4020726
0012434,C4022906
0012435,C4022905
0012436,C4020724
0012437,C4022904
0012438,C4022903
0012439,C4022902
0012440,C4021086
0012441,C0878588
0012442,C1449631
0012443,C4021085
0012444,C0154671
0012446,C2751584
0012447,C1857704
0012448,C1277241
0012449,C4022900
0012450,C0401149
0012451,C0401148
0012452,C0035258
0012453,C4020723
0012454,C4020722
0012455,NA
0012456,C4022896
0012457,C4022895
0012458,C4022894
0012459,C0752150
0012460,C4022893
0012461,C0004659
0012462,C1860972
0012463,C4022892
0012464,C0919785
0012465,C4022891
0012466,C0268048
0012467,C0268047
0012468,C1735903
0012469,C3887898
0012470,C0423128
0012471,C1836543
0012472,C3550430
0012473,C0241423
0012474,C0265101
0012475,C0398711
0012476,C4022890
0012477,C4022889
0012478,C0575010
0012479,C0575154
0012480,C4022888
0012481,C1956261
0012482,C4022887
0012483,C4022886
0012484,C4022885
0012485,C4021840
0012486,C0026975
0012487,C4022884
0012488,C4022883
0012489,C4022882
0012490,C0030326
0012491,C4022881
0012492,C1504438
0012493,C1504568
0012494,C1504567
0012495,C1504569
0012496,C4022880
0012497,C4022879
0012498,C0405124
0012499,C4022878
0012500,C4022877
0012501,C4022876
0012502,C4022875
0012503,C0032002
0012504,C4022874
0012505,C0342422
0012506,C4022873
0012507,C1839030
0012508,C0271185
0012509,C4022872
0012510,C4022871
0012511,C0344299
0012512,C4022870
0012513,C0239377
0012514,C0023222
0012515,C3279725
0012516,C0344882
0012517,C4022869
0012518,C4022868
0012519,C4020720
0012520,C1853618
0012521,C4021084
0012522,C4022867
0012523,C3665983
0012524,C4022866
0012525,C4022865
0012526,C4022864
0012527,C4022863
0012528,C4022862
0012529,C4021839
0012530,C4022861
0012531,C0030193
0012532,C0150055
0012533,C0458247
0012534,C0392699
0012535,C4021083
0012536,C4022860
0012537,C0149696
0012538,C0007570
0012539,C0024305
0012540,C4022859
0012541,C0007722
0012542,C0263536
0012543,C2721579
0012544,C4022858
0012545,C4022857
0012546,C4022856
0012547,C4022855
0012548,C4021082
0012549,C4022854
0012550,C4022853
0012551,C4022852
0012552,C4022851
0012553,C4022850
0012554,C4022849
0012555,C4021081
0012556,C4021080
0012557,C4022848
0012558,C4022847
0012559,C4022846
0012560,C4022845
0012561,C0345001
0012562,C4022844
0012563,C4022843
0012564,C4022842
0012565,C4021838
0012566,C4022841
0012567,C4022840
0012568,C2025810
0012569,C0949173
0012570,C0039101
0012571,C4021079
0012572,C0221365
0012573,C4022839
0012574,C0545017
0012575,C4022838
0012576,C4022837
0012577,C3276821
0012578,C0017665
0012579,C0027721
0012580,C3671880
0012581,C0268800
0012582,C0431698
0012583,C0431691
0012584,C0431692
0012585,C0341698
0012586,C4022835
0012587,C0473237
0012588,C0403397
0012589,C4022834
0012590,C3693260
0012591,C4022833
0012592,C0001925
0012593,C0445118
0012594,C0730345
0012595,C4022832
0012596,C4022831
0012597,C4022830
0012598,C4022829
0012599,C4022828
0012600,C4022827
0012601,C4021078
0012602,C4022826
0012603,C4022825
0012604,C4022824
0012605,C3671887
0012606,C2748576
0012607,C4022823
0012608,C2673443
0012609,C3203528
0012610,C4022822
0012611,C0878672
0012612,C4022821
0012613,C4022820
0012614,C0587955
0012615,C0151990
0012616,C4022819
0012617,C4022818
0012618,C0041915
0012619,C4022817
0012620,C4022816
0012621,C0266225
0012622,C0748318
0012623,C2316401
0012624,C2316786
0012625,C2316787
0012626,C2317473
0012627,C4022815
0012628,C4021077
0012629,C2939415
0012630,C4022814
0012631,C3805899
0012632,C0520999
0012633,C3805901
0012634,C4022813
0012635,C4022812
0012636,C0035328
0012637,C2673441
0012638,C4022811
0012639,C4022810
0012640,C4022809
0012641,C0456892
0012642,C4022808
0012643,C4022807
0012644,C4022806
0012645,C2675074
0012646,C0520578
0012647,C4022805
0012648,C4022804
0012649,C4022803
0012650,C3279675
0012651,C0877217
0012652,C0004099
0012653,C0038218
0012654,C4022802
0012655,C4022801
0012656,C4022800
0012657,C4022799
0012658,C4022798
0012659,C4022797
0012660,C4022796
0012661,C4022795
0012662,C4022794
0012663,C4022793
0012664,C4022792
0012665,C4022791
0012666,C4022790
0012667,C4022789
0012668,C0042420
0012669,C0221046
0012670,C0749201
0012671,C0919974
0012672,C0001889
0012673,C4022788
0012674,C0431646
0012675,C4021076
0012676,C4022787
0012677,C4022786
0012678,C4022785
0012679,C4022784
0012680,C4022783
0012681,C4022782
0012682,C1398718
0012683,C1335411
0012684,C4022781
0012685,C4022780
0012686,C4022779
0012687,C3553078
0012688,C4022778
0012689,C4022777
0012690,C4022776
0012691,C4022775
0012692,C4022774
0012693,C4022773
0012694,C4022772
0012695,C4022771
0012696,C4022770
0012697,C4022769
0012698,C4022768
0012699,C4022767
0012700,C4022766
0012701,C0426636
0012702,C0232726
0012703,C4022765
0012704,C1846151
0012705,C4022764
0012706,C4022763
0012707,C4022762
0012708,C4022761
0012709,C4022760
0012710,C0027343
0012711,C4022759
0012712,C4022758
0012713,C4022757
0012714,C3874334
0012715,C4022756
0012716,C4021075
0012717,C4021074
0012718,C4021073
0012719,C4022755
0012720,C0028433
0012721,C2937220
0012722,C0018794
0012723,C0037188
0012724,C2025988
0012725,C1861921
0012726,C4022754
0012727,C0162872
0012728,C4022753
0012729,C4022752
0012730,C0158663
0012731,C4022751
0012732,C3495676
0012733,C0332573
0012734,C0271713
0012735,C0010200
0012736,C1855773
0012737,C1302645
0012738,C4021072
0012739,C4021071
0012740,C0030354
0012741,C0431664
0012742,C4022750
0012743,C0311277
0012744,C0265629
0012745,C0423112
0012746,C3554113
0012747,C4022749
0012748,C4022748
0012749,C4022747
0012750,C4022746
0012751,C4022745
0012752,C4022744
0012753,C4022743
0012754,C4022742
0012755,C4022741
0012756,C4022740
0012757,C4022739
0012758,C4022738
0012759,C4022737
0012760,C4022736
0012761,C4021070
0012762,C4022735
0012763,C0013405
0012764,C0085619
0012765,C4022734
0012766,C4022733
0012767,C4022732
0012768,C0004045
0012769,C4022731
0012770,C4022730
0012771,C4022729
0012772,C4022728
0012773,C1836996
0012774,C1844571
0012775,C4022727
0012776,C4022726
0012777,C0524801
0012778,C4022725
0012779,C4022724
0012780,C0013449
0012781,C4022723
